Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
thingsicanbuy.com,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,1
384242.799866074.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
amsonsmanpower.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mining24.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
spreadsheets.google.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
doctorbookafy.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
cueecomglobalbizlimited.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pgvip.net,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
gservcountys.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
rlhoukbuilder.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
dtm1.eim.ae.fulfillmentireland.ie,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
rent360.co.za,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
bhftiness.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
espacomusicalcwb.com.br,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
kirao.ashmarinc.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
f0200267.xsph.ru,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
proof-of-payment-iphone.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
account-verifier-now.howtovideomarketing.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
secured-document.bbvvsanluiscapital.org.ar,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
dawlencea.cf,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
hhalkbank.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
spreadsheets.google.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,1
checknow26.ga,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
antalya.hosting,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
securepage-webapps.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
kpscahaya.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
fr4ozoyphhglqoydc66j.mbservicesyorkshire.co.uk,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
burmaindex.bid,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
txellwebs.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
activekeys.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.eu-id3.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
georgiastanway.co.uk,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
cobradvh.beget.tech,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
decompressionbent.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
webstaffupdate.weebly.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
online.citi.com.3qf2k0ckn2o4an2mjfrduvskrwvgn4.gateway5.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
azuldomar.com.br,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
blog.joanfernandez.es,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
xsxzjzx.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
scotiabanktt.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ultralevelmarketing.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
icloudappleisupport.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
diamondgardenbd.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
kakiunix.intelligence-informatique.fr.nf,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
martin-busker.de,0,0,1,8,0,0,0,1,0,1,1,1,0,0,1,0,1
crush5media.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
appleid-apple-lockedaccountt.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
bjzjg.com,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1
jinxiuyuanlin.com,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1
servtcuentas-seguracinformaciontsvtf.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
omerayyubtraders.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
skumari.objectives.ws,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
bookyourtravel.co.za,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
fullboxsystem.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
bmhouseofstudy.org,0,0,1,10,0,0,0,0,1,1,1,1,0,0,1,0,1
verify-your-aapleid.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
casacombossa.com.br,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
businessgot.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
comprascoletivas.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
thoidai.ongruotgaloithep.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
ilansorgula.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
taxxresite.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
cmielow.info.pl,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
paypal-update.misteriodaessencia.com.br,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,1
manutencaodeblindagem.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
kampanya-spotify.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
tasselled-detachmen.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
bttucd7itf1vg41exelg.littlematchagirl.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
masprontas.xoom.it,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
marrybannonhomeandonlineworld.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
filetpgoog.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
thepiracetammiracle.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
fortefenix.com.br,0,0,1,5,0,0,1,0,0,1,0,0,0,0,1,0,1
viadocc.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
cadastrar-imobile.ml,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
zizicell.id,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
yallahoman.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
alongthelocals.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
hhhtml.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
id-supp.paymentsrev.srv928.com-paypacc73.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
narinmedia.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
adwaengg.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
dwebdesign.web.id,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ameli75166.beget.tech,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
txellwebs.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
freeshadigift.com,0,0,0,2,0,0,1,0,1,1,1,1,0,0,1,0,1
myethervallet.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
no1carpart.co.uk,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
bestdogdiets.co.uk,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
saffordbuildingco.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
nobletrusts.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
hasbedisabbles.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
dantkadard.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
therottingcartridge.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
supporter-account.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
yvigoc1dulw7jtrufnas.maherstcottage.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
urlsft.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
fb.com.accounts.login.userid.266623.fb12m.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,1
myetherwallet.green,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
myetherwallet-virificationsign.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
onesecondimpression.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
halkbank-subesizbankacilik.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
alexlito-interiors.online,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
page-develop-support.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
yaoyuan.cc,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1
ksp.com.my,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
bdmsh5.ru,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
yomusic.cn,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1
enligne.authentifications.e-carste.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ciccc.goeoffice.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
foothillsmc.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
1-configurazione-supporto-apple.store-contatta.bimabn.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0,1
dpcinema.mx,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
smeatvan.biz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
txellwebs.com,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
juridicoee.sslblindado.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
signin.ebuyers.info,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
acclimites.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pqoweb.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
flppy.sakinadirect.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
lnstagramsupports.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sofeelindia.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
plwaz2xxi06iaab0rimt.businessrulesanalysis.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
iotwise.net,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
thecrazylifeofcarmen.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
us.battle.net.ok.ddweb.asia,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
subo.asia,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
lilhajj.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ok.vvweb.asia,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
pirties-nuoma.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
medsklad.kz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
ib.nab.com.au.nabib-verify.ga,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
westwoodlodgebandb.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
forumheritage.co.uk,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
ziraat-martfirsati.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
blushsalon.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
mobiles-free.org,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
divyanshunayak.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
blog.petvet.ie,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
pp-daten.gq,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
myetherwallet-coinsign.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
9pynxcohuls1qj8rkws5.businessrulesanalysis.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
systangostudios.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id-app7.co.uk,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1
epay-system.manages-ssl.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
aosoroofingfortcnewhclenwao.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pvtrainingpascuallab.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bcpzonaseguras.viacbpc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
scaliseshop.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pintapel.com.br,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
