Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
jhyrgweb.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
bestydecor.com,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1
4lch4.blog,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
000univer-city.org,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1852.io,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
a0434422.xsph.ru,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
c90521v3.beget.tech,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
olx.co.id,0,0,1,7,0,0,1,0,0,0,0,0,0,0,1,1,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,0,1,1,0,0,1,0,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0
bleacherreport.com,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0
bitly.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
jeremyfullserviceinc.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
thejobnewsupdate.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
13co.io,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
tanaconstruction.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
irs-tax-information.dynv6.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
greenpoint.art.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
coppalse.blogspot.ch,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
mixi.jp,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
gofishingcancun.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
0000392.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
australiantrophysupplies.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
di448620c5wng.cloudfront.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
ptrrecordss.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
0030.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
yangzirivercorp.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
mail.redik.com.au,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
tk.worldtreeyoga.org,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
1001vies.ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12stones.us,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
sastaservices.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
07aasi.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
automationhub.pk,0,0,0,2,0,0,0,0,1,0,1,1,1,1,1,1,1
filehippo.com,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
houseoftiresbcs.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
slashdot.org,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
americanas.app.semanadasofertas.shop,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
s.yam.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
censor.net.ua,0,0,1,14,0,0,0,0,0,0,0,1,0,0,1,0,0
mang3rs0lustionpp.myrevospecton.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
pay-pai-securty-verifyi-accunt-cmd.agr.ng,0,0,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1
medium.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0
owis.loeshotels.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
click.10words.io,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0081.ru,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
cafe.000china.org,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
uaii-pdf-dk6.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
etigroup.az,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
papyrue.com.ng,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
elevenia.co.id,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0-i-i-0.com,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
us.battle.net.ok.ddweb.asia,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
gfdsr654ree.is-a-financialadvisor.com,0,0,1,4,0,0,0,1,1,1,1,1,0,0,1,0,1
celsahiinc.000webhostapp.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
historyofnaiknimbalkar.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
01tuto.fr,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
appie-assist.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
gyls.0575.org,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
100collective.ca,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1pdf.io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
amherstburghomehealth.ca,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
globalnetinternet.com,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,1
kfph.co.za,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
georgiastanway.co.uk,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
indiankitchenfood.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
ww12.1453.us,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
wdestaques14.comprehojeegarante.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
rohtolab.com,0,0,1,9,0,0,0,0,0,0,0,1,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
howtosshops.0fees.us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
web.de,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
0x39b.fr,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
r7vfe.csb.app,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
izietg.00000502.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
00000-online-casinos.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0
tptelecom.it,0,0,1,6,0,0,0,0,0,1,0,0,1,0,1,0,1
porezi.rs,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1
smxszz.com,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
weloveturf.co.za,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
0x420.io,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11stud.io,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ww38.000061.net,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,1,0,0,1,0,0
0x18.us,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
olx.ro,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0
0012.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,0,0,1,1,0,0,1,0,0
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
xn--7brr71hzed51m.08v.org,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ox-aruba.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
adwaengg.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
motthegioi.vn,0,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0
sourceforge.net,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
365chang.pw,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
montagnalombardia.xyz,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
shop.0-5gram.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
locksmithrishon.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
apollo.app.1health.io,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
kakaku.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
maciel.med.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
trioeletricotwister.com.br,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
pastehtml.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
bendingtheweb.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
server.skicoupons.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
088488.org,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
100womenwhocareapw.ca,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
asphaltsubcontractor.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mail.kojak-group.com,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
notarius.com.mk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
paypal-webnative.surge.sh,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
dim-aigeir.ach.sch.gr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
tunein.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,1,0
sunoffer.club,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
josemoralesinc.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
mic.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
juridicoee.sslblindado.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
portal.10words.io,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
id-supp.paymentsrev.srv928.com-paypacc73.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
upd-medlav.net,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
garysview.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
789bet.blog,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
severastana.kz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
1337x.io,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
007bilet.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
shiny-tulip-william.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
allegroolokalnie.964512554.xyz,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
paypal.co.uk.userrmuqu2y40n5.settingsppup.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
acc-madelyn-lefebvre.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
paypal.b2pay.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
fgyzx.com,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1
codepen.io,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
shatorupa.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
200words.blog,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
01banzhu.org,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
jezebel.com,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
05408.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0-1-llc.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,0
alminarensemble.cl,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
thesamjain.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
nypost.com,0,0,1,4,0,0,1,0,0,0,1,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
telegraf.com.ua,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
forms.gle,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
khabaronline.ir,0,0,1,5,0,0,0,0,1,0,1,1,1,1,1,1,0
secured.signin.eday.de.ws.isapi.view.item.3985503121144.hashitemtqzoxvwlexexrpz9ntfww2e2onn9s0b.reiadv.com,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
review-case-1000938272766.gondalprotection.com,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
ehan.org,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
0dbproductions.fr,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
site2.criaderoeleclipse.co,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0
voicemailingattlistendownloadmessage843.ubpages.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
grindtimegym.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
eden-tech.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
secureaccountfb.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ww25.room.0-web.net,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
return-wheres-get_refund-faster-deposit_wmr-66453bd47e2bb.contactwizz.net,0,0,1,2,1,0,0,1,0,1,0,0,1,1,1,1,1
builds.0xdc.io,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
specialeventapp.abilenetx.gov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
grantland.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
sunoffer.club,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
idp.aauni.edu,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0
chasebanklogon-com2.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
