Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
paypal.co.uk.userusau0jsescq.settingsppup.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
gembrite.co.uk,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
baprov-visahome.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
starlingintlbnk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
parafiaczarkow.ns48.pl,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
ecotaskforce.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
marmaladedigital.in,0,1,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
meganmacylesolutions.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
sellao-managero.joomla.com,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
gerdalights.buzz,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
cheaphostingsa.co.za,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
gtc-electronica.com,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
powaywelding.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
u.nu,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
villasakuraubud.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1
powr.io,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
xn--sparkass-i1a.connect-1412.de,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
hltps-wwv-bancoripley-cl.publicidadtechtre.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
venturegroupit.com,0,1,1,2,0,0,1,0,0,1,1,1,1,0,1,0,1
ndt-college.kz,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0,1
cherrydancefitness.co.uk,0,0,1,5,0,0,0,0,1,1,1,1,0,0,1,0,1
outdoorism.com.au,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,1,0,1,0,1
hmrc.tax2rebate.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
glighting-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,0,0,1,0,1
espace-client.net,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
my-3mobile.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
stevencrews.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
yourfreephoneapp.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
chase-verification.diligencees.com,0,0,1,2,0,0,0,1,0,0,0,1,1,1,1,1,1
forms.gle,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
whare.100webspace.net,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
labyrinthtanning.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
updatequota.byethost5.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
santuariodelaveronica.com,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
delgadaygordo.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
solutionsksa.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
modsecpaststudents.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
pastimenangqq101.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
slempresas.com.br,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
thebankbandb.com.au,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
videosfacebook.today,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
advonationusa.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
trustveda.com,0,0,1,5,0,0,0,0,0,1,1,0,0,0,1,0,1
ltaucard.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
link.do,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
thelogodept.com,0,0,1,6,0,0,1,0,0,1,0,1,0,0,1,0,1
couter-nad.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
yourfitnesscorner.com,0,0,1,9,0,0,0,0,0,1,0,1,0,0,1,0,1
emporio71.com.br,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
aurapropaganda.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
phytoger.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1,1,0,1,0,1
oninet.al,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
www2.fluoder.com.py,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
mtmonly.com,0,1,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
grindtimegym.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
pd-iskra-lj.si,0,0,1,5,0,0,0,1,1,1,1,1,1,0,1,0,1
nef.com.pk,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
hamt.jp,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1
dongsuh.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
netorgft1432979-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,0,0,1,0,1
pattiturner.com,0,0,1,4,1,0,0,0,0,1,0,1,0,0,1,0,1
ganhar.giftgratis.online,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
unlockghana.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
kortalankar.se,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
worldfreestuff.icu,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
s2pe7ed9y.rj.r.appspot.com,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1
sidreriagalastur.es,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
wizmozinteractive.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
s.id,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
housefullfilms.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
mycarauctionad.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
wkrprime.com.br,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
box5674.temp.domains,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
rangkapselari.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
holychildschool.co.in,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1
vadodaramarathon.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
faridabadeducationcouncil.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
verfiayiosnmerer.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
inlineglass.com.au,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
careeracademysb-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,0,0,1,0,1
istanbulasiklari.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
hairdame.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,1
splash-laundromatlv.com,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1
bdsfa.sharepoint.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,1
dichvuvnpt.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
khurramandcosolicitors.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
oaep.diw.go.th,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
agendarsaque-fgts.online,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
puntaarenas.cl,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
itir4.app.link,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
prakasaws.com,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0,1
10c56fb8-6ae8-4d40-bb14-a3890c961371.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
myozhost.com,0,0,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1
moonkahonda.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1
paypal.account.com.cuteideas.gr,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
alergiaalpolen.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
travelingwithdee.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
gov.hmrc.refund-apply.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
authpro.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
c1770209.ferozo.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
rockysite.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
blackinfinite.catalogoderecompensas.com.br,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
zxe32szefr3.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
diagnosticandstatisticalmanual.org,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
lqw9r6y8q.codesandbox.io,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
pattybarrueta.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,0,1,0,0,0,0,1,0,1
beetleart.com.tr,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,1
bootnbonnet.org,0,0,1,7,0,0,0,0,1,1,1,1,0,0,1,0,1
saleschampion.co.uk,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
premiumtickets-offer.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
synerquest.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
mms.tucsonhispanicchamber.net,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
5bn0j.app.link,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
cwmrc.org,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
usedcopiersaustin.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
imxprs.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
mom2momlist.com,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1
lifetimeconx.com,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
theingredients.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
regina.ninetendev.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
otonamdinh5s.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
y-r.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
betaresourcesltd.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
hw591.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
resgatemobilebb.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
peds-ortho.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
mereliverystables.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
gcspolk.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1
berliner-sparkasse.de.es-public.com,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
arshermeneutica.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
file.docapps.dns-cloud.net,0,1,1,3,0,0,0,1,0,0,1,1,1,1,1,1,1
communityreview.info,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
plusmarcas.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
cmfraj.org,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
gelkayano-nz.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
rbcmontgomery.com,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
livraisonspeed002.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
medokofo.ml,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
abano5.ge,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
blueboy.studio,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,1
crewscontrolmd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,0,0,1,0,1
shafeimall046.top,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
todosprodutos.com.br,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
w2mgqyeeato6a7.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
jjj.snprobbx.pbz.r.de.a2ip.ru,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
stateagencybe.tumblr.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
evh.com.br,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
yadadikh.com,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
kaizenpak.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
bizcloudz.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
cybergata.com,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
scienceimpulsefoundation.org,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
signalsnipe.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
loginsteam.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
gkjx168.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
speedy.com.pk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
104.237.152.236,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
berkshirelnp.org,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
vaunty-halt.000webhostapp.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
zdravets.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
verizon-wirelesscustomerservice.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
chineshydromechanical.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
dusperdesi.net,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1,0,1
playarprint.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
qrxhskj.cluster028.hosting.ovh.net,0,0,1,13,0,0,0,0,0,1,0,0,0,0,1,0,1
bookedandboarding.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
216.222.194.94,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1
lantikiradar.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
gulhasal.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
napavalleynanny.com,0,0,1,11,0,0,0,0,0,1,0,1,0,0,1,0,1
tansus.co.uk,0,1,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
